step,len_top_returned,mass_k100,mass_k128,mass_k200,p_chosen_in_top
320.0,200.0,0.9999989492721514,1.0000001854769773,1.0000021356730566,0.9995765089985046
321.0,200.0,1.0000005483349077,1.0000005939393737,1.0000006497893368,0.9999761581425491
322.0,200.0,0.9992997031650126,0.9994635357743049,0.9996667136215301,0.8090977079711654
323.0,200.0,0.9995333965361569,0.9996233112791064,0.9997479066450732,0.7300031173235261
324.0,200.0,0.9999997384987855,1.0000006467048872,1.0000021938398445,0.8440660823455225
325.0,200.0,0.9999887531965806,0.9999925836640196,0.9999981299808803,0.9898086784540543
326.0,200.0,0.9986530408477818,0.999000012110662,0.9994134718517055,0.31006134851291334
327.0,200.0,0.9876832156239512,0.9914762496978065,0.9952490775562784,0.3958583382161558
328.0,200.0,0.9905028942720534,0.9934058014901197,0.9965323911869218,0.5789338350841141
329.0,200.0,0.9997809446800301,0.9998523620952091,0.9999197823580941,0.7345133489263151
330.0,200.0,0.9961144501921327,0.9972141212469724,0.9984683932474259,0.25859529132168374
331.0,200.0,0.9987382342804009,0.9990603160798707,0.9994640308695798,0.417304355311519
332.0,200.0,0.9970467211017768,0.997769786697158,0.9985721677345064,0.3544201043186238
333.0,200.0,0.9913426961836267,0.9936970409990786,0.9963821722088789,0.22209837665571563
334.0,200.0,0.99661854585204,0.9975023641662885,0.9985407642024754,0.2514613187259148
335.0,200.0,0.9857655846945972,0.9893823268856318,0.993536205993286,0.20563340751428358
336.0,200.0,0.9976479958082511,0.9982439635403323,0.9989658217460462,0.6857568676987341
337.0,200.0,0.9990792263031951,0.9992671863711721,0.9995352955902314,0.3493270789052286
338.0,200.0,0.9933753327620983,0.9954212826417769,0.9976748516704199,0.27171779463162526
339.0,200.0,0.9875198218521202,0.9907654952532116,0.9946892966201569,0.2541661859264721
340.0,200.0,0.9988878211462923,0.9991561008903148,0.9995139294518139,0.44395443076197666
341.0,200.0,0.9838160193314356,0.9883473745375201,0.9939373898971285,0.18940854252427214
342.0,200.0,0.995854915442402,0.9967705956527841,0.9980338614516193,0.5249130093815391
343.0,200.0,0.9881869227396666,0.9912982719236686,0.9950272430648144,0.299471887751552
344.0,200.0,0.9871149405851027,0.9905258167075257,0.9946307243480912,0.284682759642335
345.0,200.0,0.9919844526097509,0.9941998094494096,0.996767823777092,0.42325820984506607
346.0,200.0,0.9985444971644548,0.9989420772045012,0.999414924425609,0.4048860088461024
347.0,200.0,0.9821720392985226,0.9879378547410621,0.9935132325739697,0.13189322859605357
348.0,200.0,0.941985841318637,0.9546936429679833,0.9707592933063001,0.2617752495431019
349.0,200.0,0.9908839036845853,0.9931350681805816,0.9955638338523355,0.353498687206226
350.0,200.0,0.998950852316031,0.9992349580911846,0.999546679427496,0.41381838166031215
351.0,200.0,0.9992483302913453,0.9993927923892438,0.9996015028657992,0.7835937172148464
352.0,200.0,0.9981596104652355,0.9985461787655411,0.9990694790447242,0.8996886630251758
353.0,200.0,0.994408793303685,0.9956601035249749,0.9972530132745022,0.25396719962430997
354.0,200.0,0.9994481096916206,0.9995943159973711,0.9997785690406389,0.8891251099195014
355.0,200.0,0.9960714677793061,0.9967721754301679,0.9976965526853991,0.5269638172989494
356.0,200.0,0.9965051304976438,0.9972604354394335,0.9982642674312827,0.337516100999981
357.0,200.0,0.9908809286279251,0.9937027069161959,0.9968392683269265,0.12941180177479797
358.0,200.0,0.9992061734294665,0.9994157615708767,0.9996459022010363,0.8471555655000019
359.0,200.0,0.9981690458413666,0.9986348012376581,0.9992059746670462,0.31464880699301
360.0,200.0,0.9999908134478009,0.9999936622361079,0.9999984833795965,0.9956875444693359
361.0,200.0,0.9712015461834961,0.9766496415153043,0.9844653147949035,0.21650779719675745
362.0,200.0,0.9786257627943452,0.9822123505800936,0.9872503468558573,0.4819868005339756
363.0,200.0,0.9422097623167167,0.9503223075733136,0.9630930819782302,0.6718317927403274
364.0,200.0,0.9818379151587345,0.9839993807486074,0.9873925738187312,0.5157170310121346
365.0,200.0,0.9997275322254682,0.9997737065616505,0.9998495980652511,0.9931174517465141
366.0,200.0,0.9966644165641968,0.9971915958170767,0.9979359085077828,0.6640722779569608
367.0,200.0,0.9997968773892192,0.9998281270602375,0.999875940180929,0.9280315608043884
368.0,200.0,0.9940645377746605,0.9955278246108318,0.9971693185421869,0.5686683081949715
369.0,200.0,0.9973430638182514,0.9978983821484216,0.998617893314697,0.29462909151567496
370.0,200.0,0.9986971377974586,0.9989642516074198,0.9992844749397958,0.6174308718375983
371.0,200.0,0.998773581626101,0.9990634353210514,0.999437084995405,0.7735948571181248
372.0,200.0,0.9993794437921617,0.9995412327238326,0.9997398440862764,0.949219763205977
373.0,200.0,0.9995062449091933,0.9996051381045512,0.9997461058933897,0.8815841047540082
374.0,200.0,0.9997847236885874,0.9998368452708609,0.9999095400246044,0.7102780876236501
375.0,200.0,0.9999379642928033,0.9999528171350841,0.9999737950218351,0.9968415498962615
376.0,200.0,0.9998212820913,0.9998572060075962,0.9999029812500613,0.8999522313431231
377.0,200.0,0.9999210401449614,0.9999385203006999,0.9999630385493442,0.8475612968196119
378.0,200.0,0.9998359180597509,0.9998589753983854,0.9998943616058743,0.8644761978933247
379.0,200.0,0.9999439574576626,0.9999537939920318,0.9999696459933869,0.556090461233808
380.0,200.0,0.9998531767066079,0.9998853112964562,0.9999282031744811,0.5746521921199886
381.0,200.0,0.9995334771984743,0.9996409602091642,0.9997683754358174,0.8676846047293052
382.0,200.0,0.9998613588756836,0.9998822771218129,0.9999157047467366,0.5857801550221664
383.0,200.0,0.9996973297503613,0.9997512407878942,0.9998345899281886,0.9849504229460856
384.0,200.0,0.9998628760239948,0.9998971733670725,0.9999392798995141,0.9273130277115225
385.0,200.0,0.9999799921938314,0.9999845679433572,0.9999923968544255,0.9643566606533388
386.0,200.0,0.9996149625931633,0.9996659764316823,0.9997435756518316,0.8858816048044214
387.0,200.0,0.9997887177512849,0.999838938044056,0.9999105638216199,0.8437247333914669
388.0,200.0,0.9984509230225103,0.9989799433779315,0.999508655799917,0.5219227074235017
389.0,200.0,0.9984933815362996,0.99897958420457,0.9994438204534145,0.352703467935285
390.0,200.0,0.9998390736317485,0.999876688793989,0.9999252342840222,0.701806485282186
391.0,200.0,0.9999142490436217,0.999934076868281,0.9999624060359985,0.9953570962274482
392.0,200.0,0.9994215401296727,0.9995958635029756,0.9997906893580508,0.48697183060962235
393.0,200.0,0.9982645521382879,0.9986927190841256,0.9992353511039199,0.3740185528270824
394.0,200.0,0.9906188833656987,0.993579215392709,0.9968202615886792,0.3723504465936558
395.0,200.0,0.9990046033889434,0.9993137980272871,0.9996372408181703,0.7591661871004762
396.0,200.0,0.9896923953595282,0.9933073989608152,0.9965240675935733,0.1660954593973788
397.0,200.0,0.9600487776678263,0.9685733349711478,0.9801868164846685,0.2998445757981407
398.0,200.0,0.980026546010921,0.9844471489126851,0.9902661234856686,0.2881126184168393
399.0,200.0,0.9996021451266534,0.9996891728148706,0.9998046119274414,0.9441990266893097
400.0,200.0,0.99888714855835,0.9990912134753147,0.9993622364888105,0.5731236464780262
401.0,200.0,0.9998168509957175,0.9998630956579658,0.9999163717663622,0.46580269116567036
402.0,200.0,0.9999857885585525,0.9999912337294893,0.9999979361095479,0.921327652878169
403.0,200.0,0.9999753167178658,0.9999816284634442,0.9999910638385293,0.999260127518083
404.0,200.0,0.9999497612851271,0.9999615148328252,0.9999785166937464,0.9949165584342005
405.0,200.0,1.0000005881206073,1.0000009197491735,1.0000013635668792,0.9969045520564856
406.0,200.0,1.0000012485246046,1.000001347420592,1.0000014876564352,0.9999768733978597
407.0,200.0,1.0000011802345543,1.0000012642980345,1.00000133942417,0.9943501351087298
408.0,200.0,0.9999990321383848,1.00000006576121,1.0000011014820829,0.8339458664156031
409.0,200.0,0.9968507630157866,0.9977575642170285,0.9987788766185026,0.43435794560111335
410.0,200.0,0.9980253072121734,0.998434821070627,0.9989623326527426,0.2974643197744069
411.0,200.0,0.999351627526573,0.999443533410843,0.9995818524573976,0.554827394169469
412.0,200.0,0.9971641040998419,0.9975967347057091,0.9982493549630126,0.6056325854206797
413.0,200.0,0.9972324688458802,0.9978524058395262,0.9985892770267822,0.5615974754348823
414.0,200.0,0.9999399123066638,0.9999566631187136,0.9999763734528658,0.956176398631236
415.0,200.0,0.9994141390096741,0.9994941646627347,0.9996214361979824,0.8754196157156082
416.0,200.0,0.9980260045335231,0.9985047784288863,0.9990654234493617,0.2604535266216298
417.0,200.0,0.9986952502346665,0.9989594207436249,0.9992974470421454,0.7382470965511968
418.0,200.0,0.9999779564336414,0.9999836181674934,0.9999923995655187,0.9983204007053215
419.0,200.0,0.9999944982047092,0.9999971963877261,1.0000009820154996,0.9005593072286491
420.0,200.0,0.9995645971671052,0.9996680034293607,0.999796479519947,0.8258191406271449
421.0,200.0,0.9983768501633499,0.9987726571914277,0.999275188228252,0.37618806792171827
422.0,200.0,0.9980518892883873,0.9984578502214823,0.9990262181735827,0.5014123252644679
423.0,200.0,0.9983916858965324,0.9987910224297665,0.9992526332326331,0.7980040960637171
424.0,200.0,0.9999169609001219,0.9999347565856705,0.9999603923141444,0.8638908327684672
425.0,200.0,0.9999804918328361,0.9999859644411692,0.9999944921204876,0.9961536527628758
426.0,200.0,0.9984557100789562,0.9987998527388352,0.9992327174915208,0.3478592976223641
427.0,200.0,0.9983393501808252,0.9988538563140739,0.9993987734827473,0.3411240952738502
428.0,200.0,0.9959014440892959,0.9969489253915415,0.9982552179575165,0.6863684152954407
429.0,200.0,0.9993099068974811,0.9994686853228997,0.9996856002653282,0.2908073700352194
430.0,200.0,0.9942944643600332,0.9956340461489555,0.997314671086635,0.22417665127199915
431.0,200.0,0.9991282205457718,0.9993567557012286,0.9996189593293877,0.22530533596195093
432.0,200.0,0.9988487812241998,0.9990416963024065,0.9993447999006321,0.3855381358334332
433.0,200.0,0.9986165032089099,0.998849236621691,0.9991719069744253,0.5841328363438877
434.0,200.0,0.9989479277869121,0.9991921438202637,0.9994804499592507,0.8862895398324385
435.0,200.0,0.999929571014931,0.9999426684949221,0.9999620201258259,0.9139978272271682
436.0,200.0,0.9982662224766318,0.9986729967530052,0.999196803466498,0.4268392738471344
437.0,200.0,0.9994915195052513,0.9995503950952493,0.9996484262575279,0.58246206313101
438.0,200.0,0.9997295600646775,0.9997680782977546,0.9998284764782076,0.8279970829015547
439.0,200.0,0.9999591443080472,0.9999702212514462,0.9999834030045156,0.5768728119198356
440.0,200.0,0.9961523964275304,0.9973779100816074,0.9986027408786174,0.49811911502624756
441.0,200.0,0.9996500908190173,0.9997364679208037,0.9998473263644964,0.5390183344584346
442.0,200.0,0.9999742702987754,0.9999817662430945,0.9999922911979304,0.9934697149514228
443.0,200.0,0.9994939538025002,0.999605656845886,0.9997474315931316,0.6777383712010938
444.0,200.0,0.9990682730648639,0.9993100275306981,0.9995824414860992,0.5481100782328052
445.0,200.0,0.9997269442209905,0.999792383623204,0.9998742928212283,0.5335362584653934
446.0,200.0,0.9990902150363515,0.9992774729582395,0.9995122868975744,0.6516015541078657
447.0,200.0,0.9999816630520099,0.9999879477923409,0.9999951955152947,0.9819816952337259
448.0,200.0,0.9999630214817204,0.9999746292736951,0.9999881792274667,0.8881036628789698
449.0,200.0,1.0000007450310875,1.0000007916513185,1.0000008500072337,0.9999934434891956
450.0,200.0,1.0000000517783982,1.0000003902999484,1.000000752515797,0.7122360424581299
451.0,200.0,1.0000002615031516,1.0000010157664232,1.0000020469435158,0.9413986819023297
452.0,200.0,1.000000230302713,1.0000007729335871,1.000001567483541,0.9969366789093502
453.0,200.0,1.000001173775076,1.000001619469382,1.0000022296784108,0.9998902082473865
454.0,200.0,1.000000754895368,1.000000809292806,1.0000008729384111,0.9995237588803331
455.0,200.0,0.9999989880011921,1.000000152073881,1.0000014937465296,0.9997444748854546
456.0,200.0,0.9999881761134276,0.9999932536385993,0.999998564989016,0.5951285296906226
457.0,200.0,0.9913233158700345,0.9941576001217902,0.9972039602693727,0.18427156033656067
458.0,200.0,0.9994383554393531,0.9995749558124173,0.9997513789088278,0.8522442004772008
459.0,200.0,0.9978631272189452,0.9984390159935537,0.9991294397943739,0.48354586372468084
460.0,200.0,0.9933188343734846,0.9949001493393782,0.9968777393459967,0.26228627854111614
461.0,200.0,1.0000011088737752,1.0000016924288762,1.0000026146467993,0.9978682995706544
462.0,200.0,0.9963794467993844,0.9971726635663761,0.998244102533078,0.47571836034767506
463.0,200.0,0.9994529289545644,0.9996099696463985,0.9997769749988759,0.8573362791082987
464.0,200.0,0.9991697168411874,0.9994217178122273,0.9996623258244595,0.5501981240811328
465.0,200.0,0.9997125050187713,0.9997920176123222,0.9998774358698805,0.30482385828677405
466.0,200.0,0.9983000524116401,0.9986292579426898,0.9990867401834637,0.25983472152260473
467.0,200.0,0.9977673845858067,0.9983870134198258,0.9990939453261518,0.5261997077613861
468.0,200.0,0.999066563185691,0.9992690796221536,0.9995263920993556,0.8503462666036754
469.0,200.0,0.9999822512519199,0.9999889095872789,0.9999968101763358,0.9852042202442115
470.0,200.0,0.9999945496805539,0.9999971950080652,1.0000003267596078,0.9193750590199292
471.0,200.0,0.9986216841563674,0.9989273288261376,0.9993233252599518,0.7217403726661834
472.0,200.0,0.9999636516078781,0.9999724880848656,0.9999857515345837,0.9969862102808809
473.0,200.0,0.9999959658744327,0.9999983350357201,1.0000015177463262,0.9831882115255249
474.0,200.0,0.9999915911022977,0.9999948652950593,0.9999994861281214,0.9591904885905091
475.0,200.0,1.000000343115186,1.0000004010311354,1.0000004579036568,0.9988308549359745
476.0,200.0,0.9999981297338854,0.9999995910696301,1.0000011260173722,0.6970525951085613
477.0,200.0,0.9962198654795946,0.9974200298884767,0.9987236866302555,0.6319040073957042
478.0,200.0,0.9989095740580468,0.9991264930827806,0.9994212112069542,0.6817660937819252
479.0,200.0,0.9994251901713962,0.999518643161462,0.9996533793173088,0.5694736873183863
480.0,200.0,0.9981078866872362,0.9984493327898496,0.9989286864021076,0.6363049060049457
481.0,200.0,0.9994128288353502,0.9995351780337849,0.9996922804088849,0.8325421167756538
482.0,200.0,0.998567219175901,0.9989217516694562,0.9993415304215167,0.6031713495781258
483.0,200.0,0.9981552904553241,0.998521683849687,0.9990317567908197,0.635109063588425
484.0,200.0,0.9982151840334537,0.9986145201527663,0.9991357567362112,0.6564300064950079
485.0,200.0,0.9997427337124684,0.9998055960306763,0.9998846741921604,0.927072583523617
486.0,200.0,0.9999867376896368,0.999991109182009,0.999997545915007,0.9989541768889205
487.0,200.0,0.9988623057986662,0.9991548164172976,0.9995117958523749,0.3463920263662752
488.0,200.0,0.9995033419076692,0.9996125325221779,0.9997648445108476,0.7876398612630475
489.0,200.0,0.9994631560825812,0.9995552161444731,0.9997050575836315,0.8057579417317239
490.0,200.0,0.9999790267175351,0.9999853071636664,0.9999943508616268,0.9971621632938722
491.0,200.0,0.9999879154899778,0.9999924431545315,0.9999981018456507,0.8750088801528881
492.0,200.0,0.9998573006623938,0.9999020477116086,0.9999462784941343,0.9338076695855368
493.0,200.0,0.9995094790153815,0.999628856027124,0.9997869554207712,0.5308668525755309
494.0,200.0,0.9962866631898442,0.9971360177423538,0.9983498855091505,0.39144646990057586
495.0,200.0,0.9994982773472133,0.9995831507173436,0.9997114091065645,0.7020364466359134
496.0,200.0,0.9988184357228085,0.9990003139841211,0.9992669278647941,0.5994917696871239
497.0,200.0,0.9995502356837631,0.9996506796186485,0.999780028712511,0.9298966557278445
498.0,200.0,0.9953972513938155,0.9965310793826407,0.9978695001506517,0.25739196409765625
499.0,200.0,0.9991777125117298,0.9993446665401348,0.999579347229054,0.6602455944135246
500.0,200.0,0.9968489213058889,0.997758818447437,0.998754695724245,0.47239552537205415
501.0,200.0,0.9983726200639437,0.998787107250523,0.9992603612129384,0.27706393435566573
502.0,200.0,0.999982232340078,0.9999869034790182,0.9999940837276605,0.9985054731198432
503.0,200.0,0.9995045719671259,0.9996564088730548,0.9998096762164281,0.8541867693581578
504.0,200.0,0.9997216590960638,0.9997955989294971,0.9998921349655041,0.7310805839035374
505.0,200.0,0.9984769070962828,0.9988292431138055,0.9992645910740451,0.7564651992230574
506.0,200.0,0.9996388081289695,0.9997149272717043,0.9998279850806701,0.21874675281992007
507.0,200.0,0.9936226471762789,0.9952468874007996,0.9970820730582401,0.30623918585784227
508.0,200.0,0.9980842691649502,0.9984413944384426,0.9989103729320762,0.40185128837892636
509.0,200.0,0.9857014428164567,0.9896902250722843,0.9942293131688198,0.3102450680581475
510.0,200.0,0.9982994908841558,0.9985480274365415,0.9989383051442599,0.8473519736352095
511.0,200.0,0.9962810600458442,0.9974134383515665,0.9985623648950844,0.27595872880859085
512.0,200.0,0.9989573259863233,0.9991571860790888,0.9994241919530417,0.33387394166198825
513.0,200.0,0.9993387151606489,0.9994335170950879,0.9995875493424908,0.49933989649479804
514.0,200.0,0.9991443437404096,0.9993176506549989,0.9995591020584177,0.5712599305414096
515.0,200.0,0.9999856218522397,0.9999905145377818,0.999997496908851,0.9813808807015157
516.0,200.0,0.9999250281621647,0.9999450544306812,0.9999711468555214,0.7437338726230337
517.0,200.0,0.9990274371363375,0.9993588644251012,0.9996706767524192,0.4338972231001997
518.0,200.0,0.9982815325902448,0.9987132833362028,0.99924742792688,0.9024989030812611
519.0,200.0,0.9998939618047904,0.9999213572176193,0.9999574143648012,0.9288403416276754
520.0,200.0,0.9967309207456676,0.9975031786735546,0.9983978653840735,0.23133323409028378
521.0,200.0,0.9969636500727624,0.997573795462609,0.9983236072784345,0.3688578214081246
522.0,200.0,0.9996547252941757,0.9997435148094537,0.9998574510608433,0.9042254694678796
523.0,200.0,0.9949701328430581,0.9956837242369914,0.9967403376938921,0.3110730984453312
524.0,200.0,0.9971968047412294,0.9976577030837053,0.9983824700870317,0.608465306217753
525.0,200.0,0.9993924627607558,0.9995416135418597,0.9997234129853025,0.5537928959598415
526.0,200.0,0.9999457453964531,0.999956457832847,0.9999733923709125,0.9919346573224637
527.0,200.0,0.9993448730530875,0.9995362283782468,0.9997451873483464,0.4676138341301946
528.0,200.0,0.9938338221741247,0.9957462974128445,0.9977876584664093,0.3241656570903083
529.0,200.0,0.9946342624879589,0.9958821002581733,0.9975619966143358,0.7821004969814941
530.0,200.0,0.999328780608054,0.9994975970116435,0.9997032755902465,0.3062920154003613
531.0,200.0,0.9935804998032248,0.9955914638705624,0.9977360392997919,0.3764708104433474
532.0,200.0,0.9948196253589803,0.9960214273655527,0.9975365952354819,0.4626195904169701
533.0,200.0,0.9999545158023464,0.9999662332140283,0.9999826817699385,0.9964579939153148
534.0,200.0,0.9993398027226374,0.9994615403583595,0.9996407902172998,0.8186912478650608
535.0,200.0,0.9999184662279825,0.9999344729997032,0.9999580925385672,0.9885529276381588
536.0,200.0,1.0000006139862554,1.0000006626781655,1.0000007280302574,0.9999804496766298
537.0,200.0,0.999999651989488,1.0000005366911529,1.0000014979604994,0.8678163922836851
538.0,200.0,1.0000004205987638,1.000000423111673,1.000000426194738,0.9999985694885254
539.0,200.0,0.9996806566754043,0.9997460538031417,0.9998359653346132,0.776883418908042
540.0,200.0,0.9999905295545714,0.9999939797720337,0.9999990092346588,0.9951195714648474
541.0,200.0,1.0000002899489933,1.0000003099980443,1.000000339710155,0.9999763965609291
542.0,200.0,0.9999492138003784,0.9999611817573529,0.9999785758639378,0.9856760502702889
543.0,200.0,1.0000009735940343,1.0000016411016233,1.0000026914270148,0.9994176626276837
544.0,200.0,1.0000008583393851,1.0000009123273985,1.0000009889715338,0.999940633775266
545.0,200.0,1.0000008383434058,1.00000089784043,1.0000009526994427,0.9951148032069531
546.0,200.0,1.0000003221686133,1.0000003240258486,1.0000003258171164,0.9999967813491324
547.0,200.0,0.9997087654820088,0.9997858052745353,0.9998793923733749,0.44906499167286534
548.0,200.0,0.9973659669881391,0.9981840894865375,0.9990594560107328,0.44669337971968903
549.0,200.0,0.9986326060291594,0.9989027243448088,0.9992802775562636,0.5319543341657456
550.0,200.0,0.9999669273302542,0.9999738344446331,0.999984100371948,0.7351692970241487
551.0,200.0,0.9958483191363613,0.996689225193044,0.9979080619119268,0.30931830221430506
552.0,200.0,0.9999977927550079,0.9999993127736544,1.0000016793891526,0.9888660307161894
553.0,200.0,1.0000007508496604,1.000000832159506,1.0000009550622617,0.9999806880942141
554.0,200.0,0.9999875098661073,0.999991907472934,0.9999984945619245,0.9852418301292619
555.0,200.0,0.9997755356788622,0.9998204129785544,0.9998910510646115,0.9123607855536014
556.0,200.0,1.0000008268184668,1.0000008732913992,1.0000009223246278,0.9997586607873643
557.0,200.0,0.9998918511763559,0.9999145067343232,0.999948862841204,0.8837615250680384
558.0,200.0,0.9998870974957526,0.9999134968670823,0.9999467064655704,0.9648266429206329
559.0,200.0,1.0000002034259414,1.0000002516589535,1.000000321944601,0.9999829530713756
560.0,200.0,0.9999972103551126,0.999999044904074,1.000001310831297,0.8709691731546919
561.0,200.0,1.000001474245433,1.0000015882376012,1.000001731412725,0.9993583560018976
562.0,200.0,1.0000000422759692,1.0000000457965164,1.0000000500943524,0.9999978542328165
563.0,200.0,0.9999997792382265,1.000000839864846,1.0000023995402918,0.9901339410148747
564.0,200.0,0.9999995095415133,1.0000005992966392,1.0000022939450548,0.9961172342840026
565.0,200.0,1.000000429480145,1.0000004304683763,1.0000004315516542,0.9999967813491324
566.0,200.0,0.9999443644277315,0.999958923208236,0.9999775986839107,0.5512602423687762
567.0,200.0,0.9972995184841462,0.9980815830537744,0.9990366455258731,0.565102465193679
568.0,200.0,0.99681012079962,0.9975151159560413,0.9984138585356875,0.4954947575438275
569.0,200.0,1.0000006364227005,1.0000013157344911,1.0000024815446513,0.9943867920461887
570.0,200.0,0.9998231733551439,0.9998664985049256,0.9999231875821704,0.9207875740507259
571.0,200.0,1.0000014185647799,1.0000015756671892,1.000001798170348,0.9999431371703736
572.0,200.0,1.0000000770663315,1.0000000796898552,1.0000000826531934,0.9999983310699747
573.0,200.0,0.9999980880821431,0.9999997305211186,1.0000018148742806,0.998833835176712
574.0,200.0,0.9999647868788323,0.9999730915477579,0.9999862424251784,0.9788905980894986
575.0,200.0,1.000000434642373,1.0000004576501014,1.0000004850875206,0.9995636344030391
576.0,200.0,0.9998496548694575,0.9998821472577214,0.9999304444112572,0.8340822488500914
577.0,200.0,0.9956965240742448,0.9969638771636551,0.9983670043913091,0.40998338824137476
578.0,200.0,0.9997054366411795,0.9997773573055989,0.999872576603549,0.5264576139500121
579.0,200.0,0.999984813059036,0.9999898715970629,0.9999971518647056,0.9562172311063886
580.0,200.0,0.9999556424877417,0.999967060865187,0.9999825631725617,0.9221600863706733
581.0,200.0,0.9989237162380754,0.9991854725408655,0.9994698330583203,0.49328349090496293
582.0,200.0,0.9994436853473506,0.9995551368436596,0.9997000429432708,0.5427776036966983
583.0,200.0,0.9999548005902515,0.999969632036767,0.9999865613989507,0.7160910917798917
584.0,200.0,1.0000009315647949,1.0000010650541642,1.0000012634318063,0.9999687671664036
585.0,200.0,1.0000001969496788,1.000000197845569,1.0000001988409433,0.9999979734420847
586.0,200.0,0.9998209305326098,0.999865153653002,0.9999183591765614,0.7753156510259808
587.0,200.0,0.9999876652186996,0.9999921002095088,0.9999981697892745,0.988596021987658
588.0,200.0,1.000000528144014,1.000000585273988,1.0000006694874812,0.9999797344205802
589.0,200.0,0.9999976384299828,0.9999994034632275,1.0000017088970181,0.9442498687813627
590.0,200.0,1.0000002914915385,1.0000002966171022,1.000000302622586,0.9999973773956583
591.0,200.0,1.000001325499098,1.0000019049714315,1.0000025927668736,0.9997615218222536
592.0,200.0,1.000001415935132,1.0000017070018812,1.000002093861061,0.9925057290781629
593.0,200.0,1.0000008929038293,1.0000009273522639,1.0000009777143208,0.9999947547913735
594.0,200.0,1.00000108165393,1.0000012685320612,1.0000014730260602,0.9956290721064432
595.0,200.0,1.0000004396917919,1.0000004595167449,1.0000004850423363,0.9999953508376009
596.0,200.0,0.9999393009908761,0.9999565640065208,0.9999786339421138,0.49696722170178065
597.0,200.0,0.9915124700934267,0.9944336638331482,0.9974261698538193,0.18115454369875303
598.0,200.0,0.9990209549030173,0.9991948390879705,0.9994348383117335,0.514792029687025
599.0,200.0,0.9983717212209219,0.9986444563829056,0.9990296565166324,0.5501135539172876
600.0,200.0,0.9998253311800805,0.9998604291038312,0.9999117933297905,0.9803543688607053
601.0,200.0,0.9984071309639688,0.99867334819942,0.9990875018237941,0.5306038767042073
602.0,200.0,0.9988069505003296,0.9990420757964599,0.9993729453159642,0.8097522303451832
603.0,200.0,1.0000010842145461,1.000001263251848,1.0000015343907969,0.999780952928656
604.0,200.0,0.9982840536052905,0.9987063612436397,0.9992206819676999,0.8999112234783209
605.0,200.0,0.9974669069219091,0.9981366892813497,0.9989575820868896,0.5532348693469489
606.0,200.0,0.9997455938167921,0.9998053491495223,0.9998860427653768,0.7248939372663733
607.0,200.0,0.9989073829235178,0.9991912750197792,0.999529869455795,0.7084887546145251
608.0,200.0,0.9992847670484145,0.9994243274879786,0.9996202649773127,0.964859067278893
609.0,200.0,0.9999941871685724,0.9999967357146844,1.0000009217625334,0.9992054104992955
610.0,200.0,0.9968199945695115,0.997621424536333,0.9986386774301674,0.5379058634361368
611.0,200.0,0.9999791849894621,0.9999848280970871,0.9999940083691842,0.9988310933083945
612.0,200.0,1.0000008823434283,1.000000962090365,1.000001072358983,0.9999536275847567
613.0,200.0,0.994483267968756,0.9959636038226017,0.9978531711084417,0.21770318540642175
614.0,200.0,0.9994739387566088,0.9996003153319468,0.9997643162361545,0.40186544438040517
615.0,200.0,0.998731913957494,0.9991479286270417,0.9995773405325614,0.8343095776090276
616.0,200.0,0.9973812039088678,0.9980708769380843,0.9988785281269278,0.37600218602514013
617.0,200.0,0.9995911309600087,0.9996875706998946,0.9998125854282935,0.31173365017987625
618.0,200.0,0.9993631918138155,0.9995052460874939,0.9996973652012258,0.5563553574455291
619.0,200.0,0.9973805326071943,0.9979005372016528,0.9986058784567337,0.34348965974198076
620.0,200.0,0.9996174669846734,0.9997142230667146,0.999825597326397,0.3718385654898382
621.0,200.0,0.9992909943818744,0.9994298088494834,0.9996269839271408,0.5280367255249684
622.0,200.0,1.000000536580887,1.0000014415528635,1.0000027567510088,0.9947996141184215
623.0,200.0,0.9998398580357615,0.9998732979263942,0.9999218372749371,0.8726461479368
624.0,200.0,0.9999886597664237,0.9999927342031399,0.9999982789240306,0.9969488978767385
625.0,200.0,1.0000004170493821,1.0000004430559861,1.0000004793182697,0.9999912977215291
626.0,200.0,0.9996891050676149,0.9997568639774926,0.9998532838608389,0.5158142987923738
627.0,200.0,0.9996958166593561,0.9997679709594833,0.9998556720056185,0.9339504256630559
628.0,200.0,0.9999992216855947,0.9999999023076733,1.0000008509653835,0.5116522994577167
629.0,200.0,1.0000011284167134,1.0000015976750987,1.0000022823327566,0.9867734908616946
630.0,200.0,1.0000006833329391,1.0000009996489339,1.000001425508134,0.9998235106523484
631.0,200.0,1.0000009098991072,1.0000010066130445,1.000001157380995,0.9988306164473321
632.0,200.0,0.9998237570420656,0.9998659062701042,0.999921502225309,0.48681929498886484
633.0,200.0,0.9985230164105942,0.9988078159567276,0.999191851225983,0.5040491870452449
634.0,200.0,0.9975046554989326,0.9980490778911766,0.9987238032800497,0.5986090771809122
635.0,200.0,0.999989173755779,0.9999929570179485,0.9999985076175975,0.9864161014725938
636.0,200.0,0.9986633454874617,0.9989404417151556,0.9992949612189875,0.3673598677335532
637.0,200.0,0.9992113137253141,0.999336773328192,0.9995430086784667,0.6805824081742677
638.0,200.0,1.00000081131923,1.000001275172746,1.0000020111280017,0.9997431635991398
639.0,200.0,0.9999848294381242,0.9999905658128662,0.9999968110729062,0.6763277664335429
